run_path,step,tag,value
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,13,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,14,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,15,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,16,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,17,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,18,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,19,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,20,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,21,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,22,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,23,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,24,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,25,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,26,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,27,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,28,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,29,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,30,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,31,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,32,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,33,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,34,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,35,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,36,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,37,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,38,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,39,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,40,Data/ValidationEvents,38.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,1,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,2,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,3,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,4,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,5,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,6,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,7,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,8,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,9,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,10,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,11,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,12,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,13,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,14,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,15,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,16,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,17,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,18,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,19,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,20,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,21,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,22,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,23,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,24,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,25,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,26,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,27,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,28,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,29,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,30,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,31,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,32,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,33,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,34,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,35,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,36,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,37,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,38,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,39,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,40,Data/ValidationRows,3102.0
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,1,LR/base,0.0009984740754589
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,2,LR/base,0.0009939057053998
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,3,LR/base,0.0009863231098279
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,4,LR/base,0.0009757729712873
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,5,LR/base,0.000962320365943
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,6,LR/base,0.0009460482397116
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,7,LR/base,0.000927056884393
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,8,LR/base,0.000905463413801
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,9,LR/base,0.000881400948856
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,10,LR/base,0.0008550178608857
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,11,LR/base,0.0008264767820946
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,12,LR/base,0.0007959536742419
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,13,LR/base,0.0007636367809027
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,14,LR/base,0.0007297252886928
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,15,LR/base,0.0006944282795302
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,16,LR/base,0.000657963391859
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,17,LR/base,0.0006205554818734
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,18,LR/base,0.0005824350519105
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,19,LR/base,0.0005438372609205
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,20,LR/base,0.0005050000036135
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,21,LR/base,0.0004661627463065
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,22,LR/base,0.0004275649262126
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,23,LR/base,0.0003894445544574
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,24,LR/base,0.0003520365862641
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,25,LR/base,0.0003155716985929
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,26,LR/base,0.0002802746894303
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,27,LR/base,0.0002463631972204
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,28,LR/base,0.0002140463038813
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,29,LR/base,0.0001835232105804
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,30,LR/base,0.0001549821463413
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,31,LR/base,0.0001285990438191
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,32,LR/base,0.00010453658615
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,33,LR/base,8.29431155580096e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,34,LR/base,6.395176751539111e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,35,LR/base,4.7679630370112136e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,36,LR/base,3.422702502575703e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,37,LR/base,2.367689012316987e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,38,LR/base,1.609427090443205e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,39,LR/base,1.1525919944688212e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,40,LR/base,9.999999747378752e-06
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,1,LearningRate/group_0,0.0009984740754589
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,2,LearningRate/group_0,0.0009939057053998
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,3,LearningRate/group_0,0.0009863231098279
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,4,LearningRate/group_0,0.0009757729712873
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,5,LearningRate/group_0,0.000962320365943
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,6,LearningRate/group_0,0.0009460482397116
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,7,LearningRate/group_0,0.000927056884393
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,8,LearningRate/group_0,0.000905463413801
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,9,LearningRate/group_0,0.000881400948856
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,10,LearningRate/group_0,0.0008550178608857
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,11,LearningRate/group_0,0.0008264767820946
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,12,LearningRate/group_0,0.0007959536742419
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,13,LearningRate/group_0,0.0007636367809027
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,14,LearningRate/group_0,0.0007297252886928
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,15,LearningRate/group_0,0.0006944282795302
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,16,LearningRate/group_0,0.000657963391859
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,17,LearningRate/group_0,0.0006205554818734
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,18,LearningRate/group_0,0.0005824350519105
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,19,LearningRate/group_0,0.0005438372609205
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,20,LearningRate/group_0,0.0005050000036135
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,21,LearningRate/group_0,0.0004661627463065
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,22,LearningRate/group_0,0.0004275649262126
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,23,LearningRate/group_0,0.0003894445544574
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,24,LearningRate/group_0,0.0003520365862641
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,25,LearningRate/group_0,0.0003155716985929
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,26,LearningRate/group_0,0.0002802746894303
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,27,LearningRate/group_0,0.0002463631972204
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,28,LearningRate/group_0,0.0002140463038813
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,29,LearningRate/group_0,0.0001835232105804
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,30,LearningRate/group_0,0.0001549821463413
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,31,LearningRate/group_0,0.0001285990438191
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,32,LearningRate/group_0,0.00010453658615
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,33,LearningRate/group_0,8.29431155580096e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,34,LearningRate/group_0,6.395176751539111e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,35,LearningRate/group_0,4.7679630370112136e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,36,LearningRate/group_0,3.422702502575703e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,37,LearningRate/group_0,2.367689012316987e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,38,LearningRate/group_0,1.609427090443205e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,39,LearningRate/group_0,1.1525919944688212e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,40,LearningRate/group_0,9.999999747378752e-06
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,1,LearningRate/group_1,0.0009984740754589
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,2,LearningRate/group_1,0.0009939057053998
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,3,LearningRate/group_1,0.0009863231098279
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,4,LearningRate/group_1,0.0009757729712873
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,5,LearningRate/group_1,0.000962320365943
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,6,LearningRate/group_1,0.0009460482397116
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,7,LearningRate/group_1,0.000927056884393
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,8,LearningRate/group_1,0.000905463413801
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,9,LearningRate/group_1,0.000881400948856
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,10,LearningRate/group_1,0.0008550178608857
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,11,LearningRate/group_1,0.0008264767820946
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,12,LearningRate/group_1,0.0007959536742419
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,13,LearningRate/group_1,0.0007636367809027
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,14,LearningRate/group_1,0.0007297252886928
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,15,LearningRate/group_1,0.0006944282795302
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,16,LearningRate/group_1,0.000657963391859
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,17,LearningRate/group_1,0.0006205554818734
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,18,LearningRate/group_1,0.0005824350519105
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,19,LearningRate/group_1,0.0005438372609205
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,20,LearningRate/group_1,0.0005050000036135
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,21,LearningRate/group_1,0.0004661627463065
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,22,LearningRate/group_1,0.0004275649262126
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,23,LearningRate/group_1,0.0003894445544574
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,24,LearningRate/group_1,0.0003520365862641
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,25,LearningRate/group_1,0.0003155716985929
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,26,LearningRate/group_1,0.0002802746894303
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,27,LearningRate/group_1,0.0002463631972204
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,28,LearningRate/group_1,0.0002140463038813
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,29,LearningRate/group_1,0.0001835232105804
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,30,LearningRate/group_1,0.0001549821463413
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,31,LearningRate/group_1,0.0001285990438191
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,32,LearningRate/group_1,0.00010453658615
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,33,LearningRate/group_1,8.29431155580096e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,34,LearningRate/group_1,6.395176751539111e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,35,LearningRate/group_1,4.7679630370112136e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,36,LearningRate/group_1,3.422702502575703e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,37,LearningRate/group_1,2.367689012316987e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,38,LearningRate/group_1,1.609427090443205e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,39,LearningRate/group_1,1.1525919944688212e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,40,LearningRate/group_1,9.999999747378752e-06
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,1,LearningRate/group_2,0.0009984740754589
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,2,LearningRate/group_2,0.0009939057053998
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,3,LearningRate/group_2,0.0009863231098279
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,4,LearningRate/group_2,0.0009757729712873
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,5,LearningRate/group_2,0.000962320365943
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,6,LearningRate/group_2,0.0009460482397116
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,7,LearningRate/group_2,0.000927056884393
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,8,LearningRate/group_2,0.000905463413801
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,9,LearningRate/group_2,0.000881400948856
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,10,LearningRate/group_2,0.0008550178608857
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,11,LearningRate/group_2,0.0008264767820946
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,12,LearningRate/group_2,0.0007959536742419
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,13,LearningRate/group_2,0.0007636367809027
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,14,LearningRate/group_2,0.0007297252886928
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,15,LearningRate/group_2,0.0006944282795302
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,16,LearningRate/group_2,0.000657963391859
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,17,LearningRate/group_2,0.0006205554818734
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,18,LearningRate/group_2,0.0005824350519105
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,19,LearningRate/group_2,0.0005438372609205
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,20,LearningRate/group_2,0.0005050000036135
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,21,LearningRate/group_2,0.0004661627463065
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,22,LearningRate/group_2,0.0004275649262126
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,23,LearningRate/group_2,0.0003894445544574
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,24,LearningRate/group_2,0.0003520365862641
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,25,LearningRate/group_2,0.0003155716985929
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,26,LearningRate/group_2,0.0002802746894303
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,27,LearningRate/group_2,0.0002463631972204
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,28,LearningRate/group_2,0.0002140463038813
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,29,LearningRate/group_2,0.0001835232105804
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,30,LearningRate/group_2,0.0001549821463413
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,31,LearningRate/group_2,0.0001285990438191
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,32,LearningRate/group_2,0.00010453658615
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,33,LearningRate/group_2,8.29431155580096e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,34,LearningRate/group_2,6.395176751539111e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,35,LearningRate/group_2,4.7679630370112136e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,36,LearningRate/group_2,3.422702502575703e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,37,LearningRate/group_2,2.367689012316987e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,38,LearningRate/group_2,1.609427090443205e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,39,LearningRate/group_2,1.1525919944688212e-05
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,40,LearningRate/group_2,9.999999747378752e-06
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,1,LogVar/atomic,0.0178274791687726
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,2,LogVar/atomic,0.0239691846072673
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,3,LogVar/atomic,0.0181379728019237
runs/reference-2026-static-reliability/2026-static-reliability-full/development/teammate-set/clip_5_0,4,LogVar/atomic,0.0064799580723047
