architecture,max_grad_norm,epoch,learning_rate_group_0,learning_rate_group_1,train_total_loss,validation_total_loss,validation_continuous_loss,validation_win_loss,validation_score_differential_rmse,validation_score_rmse,validation_winner_accuracy,validation_winner_brier,validation_winner_ece,validation_winner_log_loss,clipping_fraction,preclip_gradient_norm_max,preclip_gradient_norm_mean,epoch_seconds,samples_per_second,z_base_update_norm_mean,is_key_epoch,is_best_validation_score_rmse,is_best_validation_score_differential_rmse,is_best_validation_winner_brier,is_best_validation_winner_log_loss
full-match,2.5,38,1.609427090443205e-05,1.609427090443205e-05,-0.15984848141670227,2.858637571334839,0.7169545292854309,0.8394132256507874,99.48418426513672,76.0437240600586,0.7285622358322144,0.22192725539207458,0.1866001933813095,0.8921787738800049,1.0,4.765669822692871,3.6524128913879395,3.0235722064971924,1685.7542724609375,0.26189520955085754,False,False,False,False,False
full-match,2.5,39,1.1525919944688212e-05,1.1525919944688212e-05,-0.16208098828792572,2.8559601306915283,0.7161804437637329,0.8390992283821106,99.46546936035156,75.99370574951172,0.7288845777511597,0.22197990119457245,0.1861320286989212,0.8918482065200806,1.0,4.364786624908447,3.428640842437744,2.892259359359741,1762.2901611328125,0.2619497776031494,False,False,False,False,False
full-match,2.5,40,9.999999747378752e-06,9.999999747378752e-06,-0.16382953524589539,2.8532142639160156,0.714501142501831,0.8397709727287292,99.48960876464844,75.89398193359375,0.727917492389679,0.2220689207315445,0.18718095123767853,0.8925660252571106,1.0,4.1815104484558105,3.4777400493621826,3.002262592315674,1697.7196044921875,0.2619936764240265,True,False,False,False,False
teammate-set,2.5,1,0.0009984740754589438,0.0009984740754589438,6.196860313415527,6.832570552825928,0.9019052982330322,0.6251506209373474,118.1600570678711,87.5492172241211,0.6257253289222717,0.236814484000206,0.0868007093667984,0.6665446162223816,1.0,5.870759010314941,4.696260929107666,3.121098518371582,1633.078857421875,0.03209146112203598,True,False,False,False,False
teammate-set,2.5,2,0.0009939057053998113,0.0009939057053998113,5.118027210235596,5.792391300201416,0.8290399312973022,0.6021767258644104,112.63325500488281,83.7967758178711,0.7034171223640442,0.2247333526611328,0.1540336310863495,0.6419323682785034,1.0,3.3825185298919678,2.9625048637390137,3.408492088317871,1495.3826904296875,0.059114571660757065,False,False,False,False,False
teammate-set,2.5,3,0.0009863231098279357,0.0009863231098279357,4.286728382110596,5.05192232131958,0.7661555409431458,0.5722700357437134,106.66635131835938,79.66500091552734,0.7188910245895386,0.20951581001281738,0.13869652152061462,0.6098431944847107,1.0,2.774235725402832,2.633007526397705,3.0397584438323975,1676.7779541015625,0.08593956381082535,False,False,False,False,False
teammate-set,2.5,4,0.0009757729712873697,0.0009757729712873697,3.5963985919952393,4.489447116851807,0.7239110469818115,0.5364397168159485,101.30549621582031,76.83267211914062,0.7304964661598206,0.19256316125392914,0.10818688571453094,0.5713891983032227,1.0,3.2750144004821777,2.828078031539917,2.643801689147949,1927.905517578125,0.11067067086696625,False,False,False,False,False
teammate-set,2.5,5,0.0009623203659430146,0.0009623203659430146,3.0608794689178467,4.069714069366455,0.6976742148399353,0.5115606784820557,99.88111877441406,74.9037094116211,0.7369439005851746,0.18215684592723846,0.07373148947954178,0.5446631908416748,1.0,3.3169498443603516,2.8350305557250977,2.940885305404663,1733.151611328125,0.1314995437860489,True,False,False,False,False
teammate-set,2.5,6,0.0009460482397116721,0.0009460482397116721,2.669131278991699,3.8083157539367676,0.7024292945861816,0.5008643269538879,98.9273452758789,75.62609100341797,0.7417795062065125,0.17839741706848145,0.051521290093660355,0.5330392122268677,1.0,4.664502143859863,3.086033582687378,3.403693437576294,1497.490966796875,0.1476556807756424,True,False,False,False,False
teammate-set,2.5,7,0.000927056884393096,0.000927056884393096,2.3837921619415283,3.5934042930603027,0.6972953677177429,0.49553635716438293,98.46880340576172,75.34564208984375,0.7395228743553162,0.17651957273483276,0.033797722309827805,0.5272025465965271,1.0,4.52930212020874,3.1633243560791016,2.502805709838867,2036.514404296875,0.16009877622127533,False,False,False,False,False
teammate-set,2.5,8,0.0009054634138010442,0.0009054634138010442,2.150911569595337,3.466655969619751,0.7071313858032227,0.49405258893966675,97.97920227050781,76.35743713378906,0.744036078453064,0.1759493201971054,0.022808104753494263,0.5254979729652405,1.0,5.099189758300781,3.31082820892334,2.593808889389038,1965.0638427734375,0.17045047879219055,False,False,False,True,True
teammate-set,2.5,9,0.0008814009488560259,0.0008814009488560259,1.9509663581848145,3.303734540939331,0.6858447194099426,0.49542737007141113,97.93734741210938,74.50901794433594,0.7395228743553162,0.17631857097148895,0.030489370226860046,0.5268967747688293,1.0,5.247522354125977,3.3642418384552,2.366539716720581,2153.777587890625,0.1793440878391266,True,False,False,False,False
teammate-set,2.5,10,0.0008550178608857095,0.0008550178608857095,1.7977421283721924,3.2620675563812256,0.7219078540802002,0.4978944659233093,97.56183624267578,76.64923095703125,0.744036078453064,0.1766173094511032,0.03636576235294342,0.5294369459152222,1.0,8.026712417602539,4.660314559936523,2.8489603996276855,1789.0736083984375,0.18688613176345825,True,False,False,False,False
teammate-set,2.5,11,0.0008264767820946872,0.0008264767820946872,1.653542399406433,3.0974159240722656,0.667488694190979,0.5036822557449341,97.99081420898438,73.43468475341797,0.7388781309127808,0.17835742235183716,0.04700281843543053,0.53566575050354,1.0,7.048490047454834,4.352840423583984,2.9982259273529053,1700.0052490234375,0.19298328459262848,False,False,False,False,False
teammate-set,2.5,12,0.0007959536742419004,0.0007959536742419004,1.5109565258026123,3.0722575187683105,0.6968117952346802,0.5088093280792236,97.77299499511719,75.66936492919922,0.7392005324363708,0.17924439907073975,0.049122098833322525,0.5410845875740051,1.0,6.737414836883545,4.044307231903076,2.5997908115386963,1960.542236328125,0.19939614832401276,False,False,False,False,False
teammate-set,2.5,13,0.0007636367809027433,0.0007636367809027433,1.3768597841262817,3.0113213062286377,0.6954205632209778,0.5197451114654541,98.07463836669922,75.52706146240234,0.7362991571426392,0.18190021812915802,0.0634448230266571,0.5526833534240723,1.0,6.291801452636719,4.090108394622803,2.551453113555908,1997.6851806640625,0.205169677734375,False,False,False,False,False
teammate-set,2.5,14,0.0007297252886928618,0.0007297252886928618,1.253983736038208,2.9261162281036377,0.6790145635604858,0.527260422706604,97.8359603881836,74.3435287475586,0.7369439005851746,0.182820126414299,0.07209622859954834,0.5606687664985657,1.0,5.912187099456787,3.8159382343292236,2.4649057388305664,2067.827392578125,0.2103382647037506,True,False,False,False,False
teammate-set,2.5,15,0.000694428279530257,0.000694428279530257,1.1396316289901733,2.8343966007232666,0.6591247320175171,0.5312432646751404,97.60768127441406,72.8180160522461,0.7366215586662292,0.18325640261173248,0.07625893503427505,0.5648834109306335,1.0,5.885416507720947,3.9671199321746826,2.535728693008423,2010.0731201171875,0.21539442241191864,True,True,False,False,False
teammate-set,2.5,16,0.0006579633918590844,0.0006579633918590844,1.016908884048462,2.8721325397491455,0.7108964323997498,0.5418586134910583,97.5495376586914,76.00543212890625,0.7350096702575684,0.18496599793434143,0.08605144172906876,0.5761520266532898,1.0,3.992891788482666,3.352961778640747,4.005600929260254,1272.46826171875,0.2202935516834259,False,False,False,False,False
teammate-set,2.5,17,0.0006205554818734527,0.0006205554818734527,0.9020931124687195,2.7515103816986084,0.668896496295929,0.5517427921295166,97.52638244628906,73.48937225341797,0.7369439005851746,0.18646177649497986,0.09543643891811371,0.58664470911026,1.0,4.829395294189453,3.462111234664917,3.2638962268829346,1561.6304931640625,0.22504369914531708,False,False,False,False,False
teammate-set,2.5,18,0.0005824350519105792,0.0005824350519105792,0.8013094663619995,2.78940486907959,0.7114280462265015,0.5612468123435974,97.4720230102539,75.87232208251953,0.7366215586662292,0.18757259845733643,0.09750405699014664,0.596741259098053,1.0,4.6256513595581055,3.6539101600646973,2.940776824951172,1733.215576171875,0.22917188704013824,False,False,False,False,False
teammate-set,2.5,19,0.0005438372609205544,0.0005438372609205544,0.707857072353363,2.679307460784912,0.6704742312431335,0.5698391199111938,97.61283111572266,73.508544921875,0.7353320717811584,0.18934108316898346,0.10534339398145676,0.6059327125549316,1.0,4.792696475982666,3.84381103515625,2.962094306945801,1720.7420654296875,0.23266257345676422,False,False,False,False,False
teammate-set,2.5,20,0.0005050000036135316,0.0005050000036135316,0.6256803274154663,2.6409389972686768,0.6610171794891357,0.5778219103813171,97.39500427246094,73.12486267089844,0.7350096702575684,0.18990953266620636,0.10876317322254181,0.6144039630889893,1.0,4.888852119445801,3.7590653896331787,2.5282862186431885,2015.990234375,0.23580467700958252,True,False,True,False,False
teammate-set,2.5,21,0.0004661627463065088,0.0004661627463065088,0.5482774376869202,2.6749582290649414,0.6921574473381042,0.5893141627311707,97.63253021240234,74.84285736083984,0.7369439005851746,0.19148817658424377,0.1122850626707077,0.6266173124313354,1.0,6.030325412750244,3.8002591133117676,2.565833568572998,1986.489013671875,0.23861344158649445,False,False,False,False,False
teammate-set,2.5,22,0.0004275649262126535,0.0004275649262126535,0.47625792026519775,2.6729393005371094,0.6959632635116577,0.6036586761474609,97.86456298828125,75.51160430908203,0.7379110455513,0.19343389570713043,0.11818188428878784,0.6418863534927368,1.0,5.142848491668701,3.7258262634277344,3.2856838703155518,1551.2752685546875,0.24100752174854279,False,False,False,False,False
teammate-set,2.5,23,0.00038944455445744097,0.00038944455445744097,0.41283923387527466,2.6247060298919678,0.6852145791053772,0.6067713499069214,97.76725006103516,74.41934967041016,0.7369439005851746,0.19379767775535583,0.11957791447639465,0.6451907753944397,1.0,5.224368095397949,3.7529759407043457,2.8362531661987305,1797.0892333984375,0.24324637651443481,False,False,False,False,False
teammate-set,2.5,24,0.00035203658626414835,0.00035203658626414835,0.35490748286247253,2.6346781253814697,0.6952795386314392,0.6199337840080261,97.80209350585938,75.19261169433594,0.7404900193214417,0.1946820765733719,0.12258771061897278,0.6591599583625793,1.0,5.35585880279541,3.778346538543701,2.6404380798339844,1930.3614501953125,0.24517884850502014,False,False,False,False,False
teammate-set,2.5,25,0.00031557169859297574,0.00031557169859297574,0.3041084110736847,2.579256534576416,0.6798715591430664,0.6215874552726746,97.8150634765625,74.26395416259766,0.73758864402771,0.1958889663219452,0.12278181314468384,0.6609020233154297,1.0,5.380662441253662,3.891848087310791,2.5166780948638916,2025.2889404296875,0.24686796963214874,True,False,False,False,False
teammate-set,2.5,26,0.0002802746894303709,0.0002802746894303709,0.262175589799881,2.563544273376465,0.6767977476119995,0.6269342303276062,97.70064544677734,73.5418472290039,0.7398452758789062,0.19603943824768066,0.12549223005771637,0.6665446162223816,1.0,7.248052597045898,4.138355255126953,2.9334776401519775,1737.528076171875,0.24829207360744476,False,False,False,False,False
teammate-set,2.5,27,0.0002463631972204894,0.0002463631972204894,0.22203196585178375,2.561434268951416,0.6795151233673096,0.6342167258262634,97.73174285888672,74.05536651611328,0.7404900193214417,0.19678550958633423,0.12751233577728271,0.6742908954620361,1.0,6.59293794631958,4.171253681182861,3.4632954597473145,1471.7197265625,0.24947454035282135,False,False,False,False,False
teammate-set,2.5,28,0.00021404630388133228,0.00021404630388133228,0.18725842237472534,2.5669243335723877,0.6888798475265503,0.6373448371887207,97.68167877197266,74.69025421142578,0.7401676177978516,0.1971905678510666,0.12739171087741852,0.677595853805542,1.0,6.892773628234863,3.8489532470703125,3.053572654724121,1669.1923828125,0.2504933774471283,False,False,False,False,False
teammate-set,2.5,29,0.00018352321058046073,0.00018352321058046073,0.15538187325000763,2.5708413124084473,0.6916522979736328,0.643144428730011,97.7188720703125,74.89602661132812,0.7424242496490479,0.19760139286518097,0.12911100685596466,0.6837368607521057,1.0,5.5515031814575195,3.625425100326538,3.8407363891601562,1327.0892333984375,0.25146403908729553,False,False,False,False,False
teammate-set,2.5,30,0.00015498214634135365,0.00015498214634135365,0.1287737637758255,2.572406530380249,0.6957820653915405,0.6478781700134277,97.79947662353516,75.33928680419922,0.740812361240387,0.19825473427772522,0.1306915134191513,0.6887888312339783,1.0,4.597501754760742,3.593801498413086,2.9296600818634033,1739.792236328125,0.25225868821144104,True,False,False,False,False
teammate-set,2.5,31,0.00012859904381912202,0.00012859904381912202,0.10617823153734207,2.5869524478912354,0.7013015151023865,0.6558398604393005,97.90296173095703,75.63662719726562,0.7398452758789062,0.19914370775222778,0.1365242898464203,0.6972676515579224,1.0,6.21547269821167,3.683126926422119,3.67230486869812,1387.9566650390625,0.2528872489929199,False,False,False,False,False
teammate-set,2.5,32,0.00010453658615006134,0.00010453658615006134,0.08704528957605362,2.5465309619903564,0.6866322159767151,0.6555522680282593,97.77513885498047,74.56018829345703,0.7404900193214417,0.19903559982776642,0.13384194672107697,0.6969524621963501,1.0,3.9685750007629395,3.363513946533203,4.552925109863281,1119.5,0.25342172384262085,False,False,False,False,False
teammate-set,2.5,33,8.29431155580096e-05,8.29431155580096e-05,0.07326042652130127,2.5264840126037598,0.6802401542663574,0.6562045812606812,97.76577758789062,74.32189178466797,0.7417795062065125,0.19896630942821503,0.1310267597436905,0.6976431608200073,1.0,4.808254241943359,3.545154094696045,3.2029035091400146,1591.3685302734375,0.25382962822914124,False,False,False,False,False
teammate-set,2.5,34,6.395176751539111e-05,6.395176751539111e-05,0.06044895201921463,2.5575811862945557,0.6952323913574219,0.6581211686134338,97.76319885253906,74.95977020263672,0.7398452758789062,0.19923414289951324,0.13290861248970032,0.6996809840202332,1.0,4.759101867675781,3.6084680557250977,3.3124077320098877,1538.759765625,0.25413191318511963,False,False,False,False,False
teammate-set,2.5,35,4.7679630370112136e-05,4.7679630370112136e-05,0.051685597747564316,2.5366663932800293,0.6862662434577942,0.6592776775360107,97.80109405517578,74.64360046386719,0.7398452758789062,0.19943293929100037,0.13280907273292542,0.7008966207504272,1.0,4.363226890563965,3.5486059188842773,3.8167953491210938,1335.4134521484375,0.254359632730484,True,False,False,False,False
teammate-set,2.5,36,3.422702502575703e-05,3.422702502575703e-05,0.04468671604990959,2.5541186332702637,0.6950703859329224,0.6604608297348022,97.76677703857422,75.07908630371094,0.7404900193214417,0.1994282603263855,0.13337746262550354,0.7021511793136597,1.0,3.998964786529541,3.4140405654907227,2.8148343563079834,1810.7637939453125,0.2545294761657715,False,False,False,False,False
teammate-set,2.5,37,2.367689012316987e-05,2.367689012316987e-05,0.03998957574367523,2.548898220062256,0.6927498579025269,0.661751389503479,97.81119537353516,74.98922729492188,0.7395228743553162,0.19963328540325165,0.1331920325756073,0.703528881072998,1.0,5.637948036193848,3.7826547622680664,2.8866500854492188,1765.7144775390625,0.254643976688385,False,False,False,False,False
teammate-set,2.5,38,1.609427090443205e-05,1.609427090443205e-05,0.036930423229932785,2.55106520652771,0.6938887238502502,0.6624196767807007,97.78719329833984,74.9959487915039,0.7398452758789062,0.19958347082138062,0.13430041074752808,0.7042346596717834,1.0,5.461818695068359,3.6473588943481445,3.164005994796753,1610.9324951171875,0.2547203600406647,False,False,False,False,False
teammate-set,2.5,39,1.1525919944688212e-05,1.1525919944688212e-05,0.03482652083039284,2.542336940765381,0.6907417178153992,0.6620833873748779,97.80541229248047,74.80855560302734,0.7392005324363708,0.19966523349285126,0.13423113524913788,0.7038805484771729,1.0,4.192412853240967,3.423936367034912,2.97761607170105,1711.7720947265625,0.25477319955825806,False,False,False,False,False
teammate-set,2.5,40,9.999999747378752e-06,9.999999747378752e-06,0.03311751037836075,2.543931722640991,0.6916221976280212,0.6622757911682129,97.80265808105469,74.89039611816406,0.7395228743553162,0.1996910572052002,0.13401173055171967,0.7040850520133972,1.0,4.73983097076416,3.5352253913879395,2.940716505050659,1733.2510986328125,0.2548154294490814,True,False,False,False,False
additive,5.0,1,0.0009984740754589438,0.0009984740754589438,7.106616020202637,7.7905378341674805,1.2841978073120117,0.6439194679260254,138.56448364257812,108.7767333984375,0.5406189560890198,0.24681586027145386,0.028463467955589294,0.6867098808288574,0.0,1.9067968130111694,1.8484106063842773,1.7208915948867798,2961.836669921875,0.031744975596666336,True,False,False,False,False
additive,5.0,2,0.0009939057053998113,0.0009939057053998113,6.893954277038574,7.587732791900635,1.232153296470642,0.6355394124984741,135.6846466064453,106.3664321899414,0.5747904777526855,0.24240276217460632,0.029016276821494102,0.6777323484420776,0.0,1.8810746669769287,1.8477224111557007,1.7931300401687622,2842.515625,0.05921274423599243,False,False,False,False,False
additive,5.0,3,0.0009863231098279357,0.0009863231098279357,6.6975178718566895,7.406113147735596,1.187587022781372,0.6279424428939819,133.20831298828125,104.25337219238281,0.5973565578460693,0.23843678832054138,0.03737662360072136,0.6695907115936279,0.0,1.887593150138855,1.8531054258346558,1.8888938426971436,2698.404541015625,0.08534601330757141,False,False,False,False,False
additive,5.0,4,0.0009757729712873697,0.0009757729712873697,6.506351470947266,7.236785411834717,1.1490329504013062,0.6214593052864075,131.05250549316406,102.37055969238281,0.6096066832542419,0.2350856363773346,0.04137203097343445,0.6626411080360413,0.0,1.8967525959014893,1.8651959896087646,1.700818419456482,2996.792724609375,0.1109718605875969,False,False,False,False,False
additive,5.0,5,0.0009623203659430146,0.0009623203659430146,6.312314987182617,7.076909065246582,1.11485755443573,0.6154295206069946,129.0495147705078,100.65281677246094,0.6221792101860046,0.23200376331806183,0.04635673388838768,0.65617436170578,0.0,1.9109901189804077,1.8856499195098877,1.7639741897583008,2889.498046875,0.13618913292884827,True,False,False,False,False
additive,5.0,6,0.0009460482397116721,0.0009460482397116721,6.113368511199951,6.922290325164795,1.0837725400924683,0.609713077545166,127.27348327636719,99.05219268798828,0.6305609345436096,0.22911180555820465,0.04765498265624046,0.6500365138053894,0.0,1.9431099891662598,1.9079999923706055,1.6212586164474487,3143.853759765625,0.16111981868743896,True,False,False,False,False
additive,5.0,7,0.000927056884393096,0.000927056884393096,5.904791355133057,6.771833419799805,1.0548045635223389,0.6045832633972168,125.52857971191406,97.51657104492188,0.6337846517562866,0.22655726969242096,0.042891863733530045,0.6445264220237732,0.0,1.9655848741531372,1.9311593770980835,1.7497235536575317,2913.031494140625,0.1860063374042511,False,False,False,False,False
additive,5.0,8,0.0009054634138010442,0.0009054634138010442,5.6860857009887695,6.622110366821289,1.0271025896072388,0.5998035669326782,123.76557922363281,96.00648498535156,0.6421663165092468,0.22420759499073029,0.044252730906009674,0.6393885016441345,0.0,1.9878368377685547,1.9493532180786133,1.8982959985733032,2685.03955078125,0.21070848405361176,False,False,False,False,False
additive,5.0,9,0.0008814009488560259,0.0008814009488560259,5.457715034484863,6.47573709487915,1.001387357711792,0.5953385829925537,122.15433502197266,94.58566284179688,0.6411992311477661,0.22204527258872986,0.0365498922765255,0.6345802545547485,0.0,2.0003480911254883,1.9723471403121948,1.7755786180496216,2870.613525390625,0.23506245017051697,True,False,False,False,False
additive,5.0,10,0.0008550178608857095,0.0008550178608857095,5.220510005950928,6.331642150878906,0.9770839214324951,0.5911529064178467,120.52862548828125,93.19981384277344,0.6434558629989624,0.22004850208759308,0.03676096722483635,0.6300665736198425,0.0,2.019592761993408,1.996342658996582,1.7742418050765991,2872.7763671875,0.25905218720436096,True,False,False,False,False
additive,5.0,11,0.0008264767820946872,0.0008264767820946872,4.979438781738281,6.190595626831055,0.9540396332740784,0.5875112414360046,119.02832794189453,91.86334228515625,0.6463571786880493,0.21833465993404388,0.03245861828327179,0.6261333227157593,0.0,2.030564546585083,2.0141408443450928,1.8184447288513184,2802.94482421875,0.28228315711021423,False,False,False,False,False
additive,5.0,12,0.0007959536742419004,0.0007959536742419004,4.735296726226807,6.0547919273376465,0.9333983063697815,0.5841876268386841,117.61458587646484,90.63782501220703,0.6502256393432617,0.21678438782691956,0.03103492595255375,0.6225441098213196,0.0,2.046602725982666,2.0335640907287598,1.805184006690979,2823.534912109375,0.3046945333480835,False,False,False,False,False
additive,5.0,13,0.0007636367809027433,0.0007636367809027433,4.493359088897705,5.922354221343994,0.9141110181808472,0.5811994075775146,116.29913330078125,89.47606658935547,0.6515151262283325,0.21540424227714539,0.024186406284570694,0.6193116903305054,0.0,2.076456069946289,2.0563437938690186,1.712937355041504,2975.590576171875,0.32611849904060364,False,False,False,False,False
additive,5.0,14,0.0007297252886928618,0.0007297252886928618,4.255593776702881,5.796072959899902,0.8968985676765442,0.5785310864448547,115.0594711303711,88.42198944091797,0.6563507318496704,0.21418508887290955,0.02581440657377243,0.6164190173149109,0.0,2.105473279953003,2.0735907554626465,1.7924665212631226,2843.56787109375,0.3464686870574951,True,False,False,False,False
additive,5.0,15,0.000694428279530257,0.000694428279530257,4.026552200317383,5.675362586975098,0.8814637660980225,0.5761857032775879,113.95305633544922,87.45696258544922,0.6586073637008667,0.21312248706817627,0.026202073320746422,0.6138755679130554,0.0,2.1094419956207275,2.0870745182037354,1.7848360538482666,2855.724365234375,0.3656414747238159,True,False,False,False,False
additive,5.0,16,0.0006579633918590844,0.0006579633918590844,3.8084678649902344,5.563541412353516,0.8685489296913147,0.5741341710090637,112.93737030029297,86.62802124023438,0.6608639359474182,0.2121991366147995,0.02693593129515648,0.6116461753845215,0.0,2.138145923614502,2.1037542819976807,1.7158148288726807,2970.600341796875,0.38357850909233093,False,False,False,False,False
additive,5.0,17,0.0006205554818734527,0.0006205554818734527,3.6033623218536377,5.458927154541016,0.8569492101669312,0.5723972916603088,112.04852294921875,85.8896713256836,0.6618310809135437,0.2114272564649582,0.025370260700583458,0.609757125377655,0.0,2.145469903945923,2.119110584259033,1.6942139863967896,3008.474609375,0.4002308249473572,False,False,False,False,False
additive,5.0,18,0.0005824350519105792,0.0005824350519105792,3.4124093055725098,5.363225936889648,0.847068190574646,0.5709976553916931,111.26899719238281,85.25049591064453,0.6618310809135437,0.21080641448497772,0.025492878630757332,0.6082271933555603,0.0,2.1538383960723877,2.1322174072265625,1.7985633611679077,2833.928466796875,0.4155183434486389,False,False,False,False,False
additive,5.0,19,0.0005438372609205544,0.0005438372609205544,3.235933542251587,5.273969650268555,0.8383293747901917,0.5698950290679932,110.57917785644531,84.66781616210938,0.6637653112411499,0.21032045781612396,0.02586224116384983,0.6070183515548706,0.0,2.1809208393096924,2.1454813480377197,1.7331842184066772,2940.829833984375,0.4295031428337097,False,False,False,False,False
additive,5.0,20,0.0005050000036135316,0.0005050000036135316,3.07334303855896,5.1915283203125,0.8306329846382141,0.5688568353652954,109.9464340209961,84.16262817382812,0.6660219430923462,0.2098597288131714,0.01884937845170498,0.6058799028396606,0.0,2.195192575454712,2.161283254623413,1.7782444953918457,2866.31005859375,0.442254900932312,True,False,False,False,False
additive,5.0,21,0.0004661627463065088,0.0004661627463065088,2.925811290740967,5.119390487670898,0.8245668411254883,0.5680864453315735,109.44688415527344,83.7638168334961,0.6644100546836853,0.2095160186290741,0.016500618308782578,0.6050334572792053,0.0,2.199538469314575,2.1701669692993164,1.7955130338668823,2838.742919921875,0.45364251732826233,False,False,False,False,False
additive,5.0,22,0.0004275649262126535,0.0004275649262126535,2.7925894260406494,5.052944660186768,0.8197957277297974,0.5674140453338623,109.01606750488281,83.4377212524414,0.66408771276474,0.20921115577220917,0.01618071272969246,0.6042914390563965,0.0,2.2212777137756348,2.176206111907959,1.5293182134628296,3332.857666015625,0.46388697624206543,False,False,False,False,False
additive,5.0,23,0.00038944455445744097,0.00038944455445744097,2.6724867820739746,4.99398136138916,0.8156093955039978,0.5668527483940125,108.63873291015625,83.15647888183594,0.6647324562072754,0.20895643532276154,0.01592213474214077,0.6036715507507324,0.0,2.2156577110290527,2.186417579650879,1.8164706230163574,2805.990966796875,0.4730226397514343,False,False,False,False,False
additive,5.0,24,0.00035203658626414835,0.00035203658626414835,2.5651586055755615,4.940925121307373,0.811789333820343,0.5663812160491943,108.2960205078125,82.89521026611328,0.6666666865348816,0.20873524248600006,0.017050892114639282,0.6031494736671448,0.0,2.218928337097168,2.1949455738067627,1.801316261291504,2829.597412109375,0.48115283250808716,False,False,False,False,False
additive,5.0,25,0.00031557169859297574,0.00031557169859297574,2.4701449871063232,4.89484167098999,0.8086163997650146,0.566047728061676,108.01032257080078,82.68164825439453,0.6660219430923462,0.20857802033424377,0.01575241982936859,0.602776050567627,0.0,2.2410471439361572,2.200345277786255,1.7627066373825073,2891.575927734375,0.4883517622947693,True,False,False,False,False
additive,5.0,26,0.0002802746894303709,0.0002802746894303709,2.386603593826294,4.854301452636719,0.806160569190979,0.5658020377159119,107.77779388427734,82.52174377441406,0.6666666865348816,0.2084575742483139,0.016782822087407112,0.6024987101554871,0.0,2.243133783340454,2.209705114364624,1.7520476579666138,2909.16748046875,0.494658499956131,False,False,False,False,False
additive,5.0,27,0.0002463631972204894,0.0002463631972204894,2.313673734664917,4.819055080413818,0.804244339466095,0.5656411051750183,107.57453155517578,82.38369750976562,0.6660219430923462,0.2083747684955597,0.018042024224996567,0.602314829826355,0.0,2.2594614028930664,2.2173640727996826,1.6334450244903564,3120.39892578125,0.5001569390296936,False,False,False,False,False
additive,5.0,28,0.00021404630388133228,0.00021404630388133228,2.2507483959198,4.788748264312744,0.8024705052375793,0.5654341578483582,107.40184783935547,82.26587677001953,0.6666666865348816,0.20827312767505646,0.017702922224998474,0.6020835041999817,0.0,2.3078696727752686,2.221029281616211,1.8999593257904053,2682.68896484375,0.5048736333847046,False,False,False,False,False
additive,5.0,29,0.00018352321058046073,0.00018352321058046073,2.197052001953125,4.762852668762207,0.8011235594749451,0.5653350353240967,107.27247619628906,82.17337799072266,0.6679561734199524,0.20821942389011383,0.019095905125141144,0.6019710302352905,0.0,2.242217779159546,2.2225677967071533,1.8709356784820557,2724.30517578125,0.5088865756988525,False,False,False,False,False
additive,5.0,30,0.00015498214634135365,0.00015498214634135365,2.15159273147583,4.740930080413818,0.7998706102371216,0.5652005076408386,107.14478302001953,82.08888244628906,0.6695680022239685,0.2081465870141983,0.019593197852373123,0.6018199324607849,0.0,2.245790958404541,2.226468563079834,1.8316062688827515,2782.80322265625,0.5122681260108948,True,False,False,False,False
additive,5.0,31,0.00012859904381912202,0.00012859904381912202,2.1140618324279785,4.722811698913574,0.7989768385887146,0.5651461482048035,107.05672454833984,82.02713775634766,0.6695680022239685,0.20811350643634796,0.020184295251965523,0.6017563939094543,0.0,2.2643747329711914,2.2303431034088135,1.8114222288131714,2813.811279296875,0.5150499939918518,False,False,False,False,False
additive,5.0,32,0.00010453658615006134,0.00010453658615006134,2.0834708213806152,4.708369731903076,0.7982926964759827,0.5650606155395508,106.97544860839844,81.97775268554688,0.6698904037475586,0.2080696076154709,0.02215360850095749,0.6016605496406555,0.0,2.256878137588501,2.2293825149536133,1.5309182405471802,3329.37451171875,0.5173265933990479,False,False,False,False,False
additive,5.0,33,8.29431155580096e-05,8.29431155580096e-05,2.0590808391571045,4.696576118469238,0.7977203726768494,0.5650343894958496,106.9144515991211,81.93861389160156,0.6702127456665039,0.2080521434545517,0.02182338759303093,0.6016284227371216,0.0,2.285489797592163,2.23386549949646,1.775688648223877,2870.435791015625,0.5191361308097839,False,False,False,False,False
additive,5.0,34,6.395176751539111e-05,6.395176751539111e-05,2.040003538131714,4.687174320220947,0.7971670031547546,0.5650144219398499,106.86646270751953,81.90287017822266,0.6695680022239685,0.20803789794445038,0.021966420114040375,0.6016039252281189,0.0,2.269155502319336,2.2348623275756836,1.790085792541504,2847.349609375,0.5205448269844055,False,False,False,False,False
additive,5.0,35,4.7679630370112136e-05,4.7679630370112136e-05,2.025672435760498,4.680361747741699,0.7968423962593079,0.5649888515472412,106.83180236816406,81.87955474853516,0.6702127456665039,0.20802272856235504,0.021710602566599846,0.6015744805335999,0.0,2.279876708984375,2.2350902557373047,1.7451491355895996,2920.667236328125,0.5216027498245239,True,False,False,False,False
