supervision_mode,architecture,seed,epoch,scope,probability_variant,bin,count,mean_prediction,observed_rate
official-total-core,full-match,2026,100.0,division:2026new,raw_pred_red_win_probability,4,4,0.4343779683113098,0.5
official-total-core,full-match,2026,100.0,division:2026new,raw_pred_red_win_probability,5,3,0.5614006519317627,0.0
official-total-core,full-match,2026,100.0,division:2026new,raw_pred_red_win_probability,6,4,0.6506835073232651,0.25
official-total-core,full-match,2026,100.0,division:2026new,raw_pred_red_win_probability,7,4,0.758995845913887,0.5
official-total-core,full-match,2026,100.0,division:2026new,raw_pred_red_win_probability,8,9,0.8551358381907145,0.6666666666666666
official-total-core,full-match,2026,100.0,division:2026new,raw_pred_red_win_probability,9,58,0.9882869679352333,0.7586206896551724
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,0,1,0.09941165501568945,0.0
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,1,9,0.16183017742197017,0.2222222222222222
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,2,16,0.244049692277567,0.1875
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,3,14,0.3687739502509369,0.42857142857142855
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,4,15,0.4520518244145225,0.4666666666666667
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,5,23,0.552035683767014,0.34782608695652173
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,6,21,0.651426465394633,0.7619047619047619
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,7,20,0.757238730355245,0.7
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,8,20,0.8471812008938796,0.8
official-total-core,full-match,2026,100.0,division:2026new,transferred_platt_red_win_probability,9,1,0.9105315369393906,1.0
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,0,8,0.058365262393366764,0.125
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,1,8,0.1698211379918814,0.5
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,2,12,0.23480356995275897,0.16666666666666666
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,3,10,0.34269852701769254,0.2
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,4,13,0.45544370537740836,0.5384615384615384
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,5,15,0.5569695689210348,0.3333333333333333
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,6,24,0.6534637575755582,0.5416666666666666
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,7,19,0.739977084201513,0.5789473684210527
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,8,18,0.8500062012032166,0.9444444444444444
official-total-core,full-match,2026,100.0,division:2026new,transferred_score_red_win_probability,9,13,0.9458157882570473,0.8461538461538461
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,0,404,0.011767708182946188,0.31683168316831684
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,1,38,0.1437230149382039,0.5263157894736842
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,2,33,0.24456496401266617,0.48484848484848486
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,3,22,0.3502911640839143,0.36363636363636365
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,4,21,0.4441042159284864,0.3333333333333333
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,5,27,0.5424580220822934,0.4444444444444444
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,6,21,0.6493800083796183,0.42857142857142855
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,7,23,0.7469334706016209,0.6521739130434783
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,8,41,0.858966317118668,0.6585365853658537
official-total-core,full-match,2026,100.0,observation:high,raw_pred_red_win_probability,9,426,0.9869895457102099,0.7253521126760564
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,0,2,0.0963750683965742,0.0
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,1,111,0.1571664618668411,0.18018018018018017
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,2,124,0.2509772851611424,0.3225806451612903
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,3,121,0.3551958074308845,0.39669421487603307
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,4,121,0.45432162121353475,0.4793388429752066
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,5,135,0.5496926621592969,0.4888888888888889
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,6,143,0.6518966079371573,0.6923076923076923
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,7,133,0.7526159846556272,0.6165413533834586
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,8,149,0.8498131687654021,0.8120805369127517
official-total-core,full-match,2026,100.0,observation:high,transferred_platt_red_win_probability,9,17,0.9110707391098478,1.0
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,0,69,0.06490022936285107,0.14492753623188406
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,1,92,0.15562486386630733,0.22826086956521738
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,2,100,0.2488656856349941,0.33
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,3,84,0.3491811016735263,0.30952380952380953
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,4,100,0.45035250283225203,0.48
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,5,112,0.5528921541812816,0.5
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,6,130,0.653914959224166,0.5923076923076923
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,7,121,0.7529844850634709,0.6859504132231405
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,8,118,0.8570727906309924,0.7457627118644068
official-total-core,full-match,2026,100.0,observation:high,transferred_score_red_win_probability,9,130,0.9443233572702064,0.8384615384615385
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,0,0,,
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,1,0,,
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,2,0,,
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,3,0,,
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,4,0,,
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,5,0,,
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,6,1,0.6669360995292664,0.0
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,7,0,,
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,8,1,0.8687589764595032,1.0
official-total-core,full-match,2026,100.0,observation:low,raw_pred_red_win_probability,9,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,0,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,1,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,2,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,3,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,4,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,5,1,0.5566663680990216,0.0
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,6,1,0.6024608531586784,1.0
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,7,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,8,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_platt_red_win_probability,9,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,0,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,1,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,2,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,3,1,0.3468660549102944,0.0
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,4,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,5,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,6,1,0.6706457941834948,1.0
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,7,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,8,0,,
official-total-core,full-match,2026,100.0,observation:low,transferred_score_red_win_probability,9,0,,
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,0,20,0.0050779722205003125,0.45
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,1,1,0.14351117610931396,0.0
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,2,1,0.24673624336719513,0.0
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,3,0,,
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,4,0,,
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,5,2,0.563880980014801,1.0
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,6,0,,
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,7,1,0.7088027000427246,0.0
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,8,1,0.8602326512336731,1.0
official-total-core,full-match,2026,100.0,observation:medium,raw_pred_red_win_probability,9,22,0.9834459830414165,0.6363636363636364
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,0,2,0.08695354301345595,0.0
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,1,5,0.1390035916462471,0.2
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,2,8,0.24557858685099984,0.375
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,3,4,0.3551906507145117,1.0
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,4,3,0.4527533302769345,0.3333333333333333
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,5,4,0.5608004947050913,0.75
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,6,9,0.6575808742555008,0.5555555555555556
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,7,5,0.7411560838870559,0.4
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,8,7,0.8571754378834155,0.8571428571428571
official-total-core,full-match,2026,100.0,observation:medium,transferred_platt_red_win_probability,9,1,0.9105315369393906,1.0
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,0,4,0.07926619034502375,0.0
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,1,8,0.1346441759726778,0.25
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,2,3,0.25866412433460356,0.0
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,3,4,0.35077302994965476,1.0
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,4,5,0.4527066932625289,0.6
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,5,2,0.5144620879481618,1.0
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,6,3,0.6543102100255226,1.0
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,7,6,0.7511895165731907,0.5
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,8,7,0.8606982594298417,1.0
official-total-core,full-match,2026,100.0,observation:medium,transferred_score_red_win_probability,9,6,0.9455884427876006,0.3333333333333333
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,0,373,0.01745285963653135,0.34048257372654156
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,1,53,0.13959426798348157,0.4716981132075472
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,2,33,0.24282383602676968,0.45454545454545453
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,3,43,0.3484834446463474,0.4418604651162791
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,4,37,0.4407915569640495,0.43243243243243246
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,5,29,0.5639583961717014,0.5172413793103449
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,6,22,0.656867577271028,0.36363636363636365
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,7,44,0.7536183406006206,0.45454545454545453
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,8,60,0.8527202367782593,0.5333333333333333
official-total-core,teammate-set,2026,100.0,primary-clean,raw_pred_red_win_probability,9,412,0.980975114217412,0.7305825242718447
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,0,16,0.07738315973025167,0.0625
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,1,69,0.15785283052526988,0.17391304347826086
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,2,104,0.2522008119900195,0.2692307692307692
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,3,146,0.35294781080127635,0.4863013698630137
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,4,158,0.4514680762765272,0.45569620253164556
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,5,176,0.5497984008968466,0.4375
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,6,183,0.6494920435504798,0.6666666666666666
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,7,137,0.7508626594898709,0.7153284671532847
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,8,92,0.8479225174575601,0.782608695652174
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_platt_red_win_probability,9,25,0.9263194413337271,1.0
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,0,97,0.05251966955341049,0.10309278350515463
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,1,95,0.147861700283512,0.29473684210526313
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,2,97,0.245208868819651,0.30927835051546393
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,3,98,0.35165404515491644,0.42857142857142855
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,4,95,0.45557642278043997,0.42105263157894735
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,5,81,0.5516135016290235,0.5925925925925926
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,6,117,0.6517856090299153,0.5384615384615384
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,7,121,0.7481271692993154,0.6694214876033058
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,8,140,0.85492220273872,0.6785714285714286
official-total-core,teammate-set,2026,100.0,primary-clean,transferred_score_red_win_probability,9,165,0.9510530009839806,0.8545454545454545
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,0,373,0.01745285963653135,0.34048257372654156
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,1,53,0.13959426798348157,0.4716981132075472
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,2,33,0.24282383602676968,0.45454545454545453
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,3,43,0.3484834446463474,0.4418604651162791
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,4,37,0.4407915569640495,0.43243243243243246
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,5,29,0.5639583961717014,0.5172413793103449
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,6,22,0.656867577271028,0.36363636363636365
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,7,44,0.7536183406006206,0.45454545454545453
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,8,60,0.8527202367782593,0.5333333333333333
official-total-core,teammate-set,2026,100.0,all-official,raw_pred_red_win_probability,9,412,0.980975114217412,0.7305825242718447
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,0,16,0.07738315973025167,0.0625
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,1,69,0.15785283052526988,0.17391304347826086
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,2,104,0.2522008119900195,0.2692307692307692
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,3,146,0.35294781080127635,0.4863013698630137
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,4,158,0.4514680762765272,0.45569620253164556
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,5,176,0.5497984008968466,0.4375
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,6,183,0.6494920435504798,0.6666666666666666
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,7,137,0.7508626594898709,0.7153284671532847
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,8,92,0.8479225174575601,0.782608695652174
official-total-core,teammate-set,2026,100.0,all-official,transferred_platt_red_win_probability,9,25,0.9263194413337271,1.0
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,0,97,0.05251966955341049,0.10309278350515463
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,1,95,0.147861700283512,0.29473684210526313
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,2,97,0.245208868819651,0.30927835051546393
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,3,98,0.35165404515491644,0.42857142857142855
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,4,95,0.45557642278043997,0.42105263157894735
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,5,81,0.5516135016290235,0.5925925925925926
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,6,117,0.6517856090299153,0.5384615384615384
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,7,121,0.7481271692993154,0.6694214876033058
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,8,140,0.85492220273872,0.6785714285714286
official-total-core,teammate-set,2026,100.0,all-official,transferred_score_red_win_probability,9,165,0.9510530009839806,0.8545454545454545
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,0,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,1,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,2,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,3,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,4,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,5,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,6,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,7,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,8,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,raw_pred_red_win_probability,9,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,0,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,1,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,2,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,3,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,4,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,5,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,6,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,7,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,8,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_platt_red_win_probability,9,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,0,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,1,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,2,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,3,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,4,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,5,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,6,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,7,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,8,0,,
official-total-core,teammate-set,2026,100.0,DQ-only,transferred_score_red_win_probability,9,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,0,2,0.0009419067646376789,0.5
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,1,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,2,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,3,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,4,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,5,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,6,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,7,1,0.7100233435630798,1.0
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,8,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,raw_pred_red_win_probability,9,3,0.9791673024495443,0.6666666666666666
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,0,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,1,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,2,2,0.2419856835441433,0.5
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,3,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,4,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,5,1,0.5605944430961981,1.0
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,6,2,0.6663236847092278,0.5
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,7,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,8,1,0.8682407418784596,1.0
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_platt_red_win_probability,9,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,0,1,0.05824422946084769,0.0
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,1,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,2,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,3,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,4,0,,
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,5,1,0.5437167541322719,0.0
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,6,1,0.6434659732148911,1.0
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,7,1,0.7648541690005688,1.0
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,8,1,0.8512581471483162,1.0
official-total-core,teammate-set,2026,100.0,surrogate-only,transferred_score_red_win_probability,9,1,0.9787103945385585,1.0
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,0,53,0.0141850206930485,0.33962264150943394
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,1,0,,
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,2,2,0.23712769895792007,0.5
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,3,5,0.3431897461414337,0.6
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,4,4,0.43241947889328003,0.25
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,5,3,0.5706865191459656,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,6,4,0.6674459427595139,0.25
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,7,4,0.7815887928009033,0.5
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,8,14,0.8608752403940473,0.5
official-total-core,teammate-set,2026,100.0,division:2026arc,raw_pred_red_win_probability,9,51,0.9826478034842248,0.7058823529411765
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,0,1,0.08903479468064701,0.0
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,1,14,0.1571739730542304,0.2857142857142857
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,2,15,0.24550686503082284,0.26666666666666666
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,3,19,0.3477484262855669,0.47368421052631576
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,4,10,0.45583689977595937,0.5
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,5,22,0.5549321902274337,0.4090909090909091
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,6,26,0.6415499887072763,0.5769230769230769
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,7,20,0.7646527624102885,0.75
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,8,8,0.8465138204956302,0.5
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_platt_red_win_probability,9,5,0.9307036624648756,1.0
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,0,18,0.0416743419158524,0.16666666666666666
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,1,13,0.15182073361638118,0.23076923076923078
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,2,5,0.2384108182020454,0.2
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,3,12,0.3571609784625322,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,4,11,0.453017292843952,0.5454545454545454
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,5,6,0.5659793168910896,0.8333333333333334
