phase,supervision_mode,architecture,epoch,train_loss,validation_loss,learning_rate,train_rows,validation_rows,train_events,validation_events,nominal_parameter_count,trainable_parameter_count,gradient_receiving_parameter_count,learning_rate_group_0,learning_rate_group_1,active_team_rows,z_base_norm_mean,z_base_norm_std,z_base_norm_p05,z_base_norm_p50,z_base_norm_p95,z_base_ghost_norm,z_base_update_norm_mean,module_Z_base_nominal_parameter_count,module_Z_base_trainable_parameter_count,module_Z_base_gradient_receiving_parameter_count,module_prediction_heads_nominal_parameter_count,module_prediction_heads_trainable_parameter_count,module_prediction_heads_gradient_receiving_parameter_count,train_score_mae,train_score_rmse,train_score_differential_mae,train_score_differential_rmse,train_winner_accuracy,train_winner_brier,train_winner_log_loss,train_winner_ece,validation_score_mae,validation_score_rmse,validation_score_differential_mae,validation_score_differential_rmse,validation_winner_accuracy,validation_winner_brier,validation_winner_log_loss,validation_winner_ece,optimizer_steps,preclip_grad_norm_mean,preclip_grad_norm_max,clipping_fraction,epoch_seconds,samples_per_second,continuous_loss,continuous_active_count,validation_continuous_loss,validation_continuous_active_count,win_loss,win_active_count,validation_win_loss,validation_win_active_count,embedding_loss,embedding_active_count,validation_embedding_loss,validation_embedding_active_count,endgame_loss,endgame_active_count,validation_endgame_loss,validation_endgame_active_count,auto_loss,auto_active_count,validation_auto_loss,validation_auto_active_count,awards_loss,awards_active_count,validation_awards_loss,validation_awards_active_count,atomic_loss,atomic_active_count,validation_atomic_loss,validation_atomic_active_count,foul_loss,foul_active_count,validation_foul_loss,validation_foul_active_count,bonus_loss,bonus_active_count,validation_bonus_loss,validation_bonus_active_count,special_loss,special_active_count,validation_special_loss,validation_special_active_count,rank_loss,rank_active_count,validation_rank_loss,validation_rank_active_count,playoff_loss,playoff_active_count,validation_playoff_loss,validation_playoff_active_count,selection_loss,selection_active_count,validation_selection_loss,validation_selection_active_count,wm_award_loss,wm_award_active_count,validation_wm_award_loss,validation_wm_award_active_count,wm_rank_loss,wm_rank_active_count,validation_wm_rank_loss,validation_wm_rank_active_count,wm_pick_loss,wm_pick_active_count,validation_wm_pick_loss,validation_wm_pick_active_count,learning_rate_group_2,module_sab_nominal_parameter_count,module_sab_trainable_parameter_count,module_sab_gradient_receiving_parameter_count,module_pma_nominal_parameter_count,module_pma_trainable_parameter_count,module_pma_gradient_receiving_parameter_count,module_cross_nominal_parameter_count,module_cross_trainable_parameter_count,module_cross_gradient_receiving_parameter_count
development,official-total-core,teammate-set,91,0.17660715705143532,2.3600649528758972,3.422702443389922e-05,15373,1642,181,16,62449,62449,62449,2.965462558991348e-05,2.965462558991348e-05,3625,0.5902754068374634,0.24950826168060303,0.3045850694179535,0.5335043668746948,1.1937456130981445,1.893141746520996,0.2700011134147644,58480,58480,58480,561,561,561,30.81911849975586,41.8321647644043,40.44945526123047,53.84861755371094,0.9937274789803817,0.0043457685969769955,0.019961392506957054,0.009859579152243786,96.4728012084961,121.22173309326172,106.47762298583984,135.4773406982422,0.7015384615384616,0.2486790418624878,1.2765743732452393,0.22896858775730317,61,1.306667661080595,3.412703037261963,0.0,6.727208799973596,2285.197391236071,0.16066344042596595,15029.0,1.1333566091543326,1630.0,0.05687454835064665,14986.0,1.1968893185395462,1625.0,0.02583038972582018,15373.0,0.029837782970027277,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2.965462558991348e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,teammate-set,92,0.17648968448916835,2.3455239111845736,2.965462558991348e-05,15373,1642,181,16,62449,62449,62449,2.5551335241327957e-05,2.5551335241327957e-05,3625,0.5902544260025024,0.24949724972248077,0.30463093519210815,0.5335363149642944,1.1936562061309814,1.8931339979171753,0.270018994808197,58480,58480,58480,561,561,561,30.814945220947266,41.827903747558594,40.45327377319336,53.859100341796875,0.9937274789803817,0.004342703614383936,0.0199293065816164,0.009732430509112483,95.85601806640625,120.55538940429688,106.45801544189453,135.50567626953125,0.7021538461538461,0.2484673410654068,1.2743984460830688,0.22840544268603508,61,1.3058620417704347,4.42641544342041,0.0,5.277313900005538,2913.0349816757853,0.1602023294212512,15029.0,1.120852180273255,1630.0,0.054626081821027815,14986.0,1.1948425387602586,1625.0,0.025841667918369764,15373.0,0.029835861133146083,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2.5551335241327957e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,teammate-set,93,0.17633970666007695,2.3509441685299053,2.5551335241327957e-05,15373,1642,181,16,62449,62449,62449,2.19212028403203e-05,2.19212028403203e-05,3625,0.5902349948883057,0.24948719143867493,0.3045957386493683,0.5335431098937988,1.1935969591140747,1.8931442499160767,0.27003535628318787,58480,58480,58480,561,561,561,30.79815101623535,41.80721664428711,40.39558792114258,53.78965377807617,0.9937274789803817,0.004338783677667379,0.019880926236510277,0.009690756859086543,96.01721954345703,120.74736785888672,106.41368865966797,135.44479370117188,0.7003076923076923,0.24872130155563354,1.2764499187469482,0.23016401647203244,61,1.2734218366810532,2.7983763217926025,0.0,6.881848999997601,2233.847327949997,0.15916270793765294,15029.0,1.1243975368014143,1630.0,0.05204991544165556,14986.0,1.1967198267716628,1625.0,0.02576326648984898,15373.0,0.029834062868363966,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2.19212028403203e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,teammate-set,94,0.17629904972431384,2.34990016057924,2.19212028403203e-05,15373,1642,181,16,62449,62449,62449,1.8767810889299296e-05,1.8767810889299296e-05,3625,0.5902169346809387,0.2494790107011795,0.3045322299003601,0.5335447788238525,1.1935808658599854,1.8931587934494019,0.2700488865375519,58480,58480,58480,561,561,561,30.804317474365234,41.802059173583984,40.40779113769531,53.79703903198242,0.9937274789803817,0.004333128686994314,0.01988893933594227,0.009676262162089841,95.88338470458984,120.62723541259766,106.47509002685547,135.5146026611328,0.7009230769230769,0.2488594949245453,1.2778412103652954,0.22943468245176168,61,1.251219705480044,3.7254812717437744,0.0,5.601144599961117,2744.6175912163953,0.1604957180111952,15029.0,1.1221291985248496,1630.0,0.05704669811586747,14986.0,1.197945574100201,1625.0,0.025786955944783266,15373.0,0.029832420872930487,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.8767810889299296e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,teammate-set,95,0.17625316042894812,2.361120931123555,1.8767810889299296e-05,15373,1642,181,16,62449,62449,62449,1.609427140540697e-05,1.609427140540697e-05,3625,0.5902014374732971,0.24947133660316467,0.30453717708587646,0.5335361361503601,1.1935315132141113,1.8931516408920288,0.270058274269104,58480,58480,58480,561,561,561,30.786178588867188,41.78314208984375,40.378395080566406,53.7702751159668,0.9936607500333645,0.004334332887083292,0.019911743700504303,0.009611451235477636,96.40946960449219,121.1866683959961,106.42243957519531,135.46043395996094,0.7009230769230769,0.24901710450649261,1.2785850763320923,0.22938409624076805,61,1.2702213203320738,5.261888027191162,0.01639344262295082,6.253628799982835,2458.2527188121876,0.15978977068345523,15029.0,1.132635540684308,1630.0,0.05879369686707808,14986.0,1.1986686187157265,1625.0,0.025789117755485032,15373.0,0.0298309047977541,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.609427140540697e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,teammate-set,96,0.1761565211381753,2.358723486239379,1.609427140540697e-05,15373,1642,181,16,62449,62449,62449,1.3903222849333576e-05,1.3903222849333576e-05,3625,0.5901893377304077,0.2494640201330185,0.3044648766517639,0.5335283875465393,1.1934947967529297,1.8931154012680054,0.2700692117214203,58480,58480,58480,561,561,561,30.776920318603516,41.769859313964844,40.37472915649414,53.765838623046875,0.9936607500333645,0.004328626208007336,0.01990816555917263,0.009750840478196013,96.3050308227539,121.07746124267578,106.44998168945312,135.50180053710938,0.7009230769230769,0.24896830320358276,1.2782875299453735,0.22939815061367475,61,1.2680321824355203,1.8095004558563232,0.0,6.362899400002789,2416.0369406426985,0.15903679231700169,15029.0,1.130583393573761,1630.0,0.0566196347731984,14986.0,1.1983259365375225,1625.0,0.025801589835481437,15373.0,0.02982991184680819,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.3903222849333576e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,teammate-set,97,0.17610523723279586,2.357081332537782,1.3903222849333576e-05,15373,1642,181,16,62449,62449,62449,1.2196827521475445e-05,1.2196827521475445e-05,3625,0.590179979801178,0.2494569718837738,0.30448177456855774,0.5335279107093811,1.1934529542922974,1.8930649757385254,0.2700817883014679,58480,58480,58480,561,561,561,30.77204132080078,41.769798278808594,40.37065887451172,53.764278411865234,0.9936607500333645,0.004326332826167345,0.01987120322883129,0.009715758473870274,96.21231079101562,120.97158813476562,106.46635437011719,135.5594482421875,0.7021538461538461,0.24900119006633759,1.2786428928375244,0.2282141476548635,61,1.207630211212596,1.8349230289459229,0.0,5.853476700023748,2626.3024161243575,0.1576787371725544,15029.0,1.1285836803401175,1630.0,0.054758662430544176,14986.0,1.198681744795579,1625.0,0.025770628410814674,15373.0,0.029828927183612255,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.2196827521475445e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,teammate-set,98,0.17606633099397345,2.353771918002929,1.2196827521475445e-05,15373,1642,181,16,62449,62449,62449,1.0976769428005596e-05,1.0976769428005596e-05,3625,0.5901703238487244,0.24945253133773804,0.3044610917568207,0.5335233807563782,1.1934465169906616,1.893064022064209,0.2700932025909424,58480,58480,58480,561,561,561,30.76397132873535,41.76438903808594,40.36638641357422,53.75761032104492,0.9936607500333645,0.004325870890170336,0.01988421194255352,0.009644913501212472,96.06578063964844,120.80738067626953,106.4527816772461,135.53025817871094,0.7021538461538461,0.24899405241012573,1.278415560722351,0.22811443511339335,61,1.4033115467087167,5.907105922698975,0.01639344262295082,5.5983179999748245,2746.0033531623485,0.16052950631190824,15029.0,1.1254928694180917,1630.0,0.05971773561314206,14986.0,1.1984659705528846,1625.0,0.025746604158591334,15373.0,0.029828106821145995,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.0976769428005596e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,teammate-set,99,0.17598939790681042,2.3551010980966174,1.0976769428005596e-05,15373,1642,181,16,62449,62449,62449,1.024425261896286e-05,1.024425261896286e-05,3625,0.5901610255241394,0.24944843351840973,0.30445826053619385,0.5335066914558411,1.1934216022491455,1.8930776119232178,0.2701003849506378,58480,58480,58480,561,561,561,30.75679588317871,41.75675964355469,40.36111831665039,53.74658203125,0.9936607500333645,0.004320486448705196,0.019847063347697258,0.009645508958265906,96.10682678222656,120.8421859741211,106.41324615478516,135.46197509765625,0.7021538461538461,0.24876552820205688,1.2792026996612549,0.22810702313712009,61,1.25332026696596,2.2756881713867188,0.0,6.358257599989884,2417.8007509517165,0.15746058159280946,15029.0,1.1261306105947202,1630.0,0.058277001421230906,14986.0,1.1991634757702168,1625.0,0.025750543485876447,15373.0,0.0298270374858677,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.024425261896286e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,teammate-set,100,0.17594677960873426,2.3553015128703705,1.024425261896286e-05,15373,1642,181,16,62449,62449,62449,1e-05,1e-05,3625,0.5901528596878052,0.24944399297237396,0.3044538199901581,0.5335091352462769,1.193419098854065,1.8930827379226685,0.27010685205459595,58480,58480,58480,561,561,561,30.75459861755371,41.75227355957031,40.3511848449707,53.73569107055664,0.9936607500333645,0.0043161953799426556,0.019835295155644417,0.009663186416322763,96.10617065429688,120.85418701171875,106.44913482666016,135.49949645996094,0.7021538461538461,0.248912051320076,1.2791537046432495,0.228121059603416,61,1.2982919010959688,4.946810245513916,0.0,6.155408199992962,2497.4785587765855,0.1581120516707523,15029.0,1.1263527990118858,1630.0,0.05806888215953277,14986.0,1.199149942251352,1625.0,0.02583583271529426,15373.0,0.02982601741880142,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1e-05,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
development,official-total-core,full-match,1,0.9428773986520124,1.8149049270457966,0.001,15373,1642,181,16,64145,64145,64145,0.0009997557473810372,0.0009997557473810372,3625,0.5953834652900696,0.2868722379207611,0.2819191813468933,0.5330474972724915,1.3131028413772583,1.939253807067871,0.042083531618118286,58480,58480,58480,561,561,561,57.25243377685547,77.44461822509766,75.60517120361328,100.12525177001953,0.7711197117309488,0.16142290830612183,0.492703914642334,0.06324296429987968,101.10050201416016,129.0059051513672,108.80564880371094,139.31451416015625,0.7273846153846154,0.18139714002609253,0.5402096509933472,0.04423021724132391,61,1.2704830013337682,4.276761531829834,0.0,7.61937480000779,2017.6196083679047,0.6354546487466234,15029.0,1.2782277012895222,1630.0,0.5380457751557328,14986.0,0.5048279031973619,1625.0,0.027305711589398377,15373.0,0.03176851146349663,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009997557473810372,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,2,0.7340044726672824,1.7225318071177178,0.0009997557473810372,15373,1642,181,16,64145,64145,64145,0.0009990232305719948,0.0009990232305719948,3625,0.5947315692901611,0.2858407199382782,0.28421491384506226,0.5333160758018494,1.3083875179290771,1.941031575202942,0.06917459517717361,58480,58480,58480,561,561,561,48.776119232177734,66.89604187011719,62.60130310058594,83.55473327636719,0.8312424929934605,0.12303698062896729,0.39085841178894043,0.05537142113758974,101.4014663696289,126.53277587890625,98.46192169189453,124.68702697753906,0.7593846153846154,0.16201213002204895,0.4886806011199951,0.023654109789774967,61,1.1214034987277672,5.3586859703063965,0.01639344262295082,7.2914776999969035,2108.35178169804,0.4139075166582308,15029.0,1.2339484830575487,1630.0,0.43571300026346044,14986.0,0.456698457296078,1625.0,0.027197590905096818,15373.0,0.03176564348909219,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009990232305719948,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,3,0.6199639215130025,1.3673399004372842,0.0009990232305719948,15373,1642,181,16,64145,64145,64145,0.0009978031724785256,0.0009978031724785256,3625,0.5946639776229858,0.28495392203330994,0.28711679577827454,0.5324835777282715,1.3050456047058105,1.9357647895812988,0.08654686063528061,58480,58480,58480,561,561,561,45.04812240600586,61.06866455078125,58.890254974365234,78.187255859375,0.8637394901908448,0.10183335840702057,0.33161354064941406,0.05131281024494131,84.12596130371094,107.1064682006836,96.6606216430664,121.35899353027344,0.7704615384615384,0.15800903737545013,0.48152029514312744,0.03397242412658838,61,1.500029372387245,4.721322059631348,0.0,6.854057000018656,2242.9051873887474,0.3367896650879594,15029.0,0.8853853713515346,1630.0,0.36797843105871275,14986.0,0.45008495415174044,1625.0,0.027167022373515898,15373.0,0.03176123077383358,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009978031724785256,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,4,0.5632295320442376,1.401037014503572,0.0009978031724785256,15373,1642,181,16,64145,64145,64145,0.000996096777150667,0.000996096777150667,3625,0.5948394536972046,0.2838577330112457,0.28750452399253845,0.5325721502304077,1.3028216361999512,1.9355649948120117,0.10007166862487793,58480,58480,58480,561,561,561,43.42719650268555,58.29684066772461,56.58818817138672,75.07238006591797,0.8798878953690111,0.09001176804304123,0.2973928153514862,0.045487521339944194,85.18003845214844,108.30485534667969,97.39533233642578,122.13322448730469,0.7723076923076924,0.16183094680309296,0.49559953808784485,0.04967605886092553,61,1.216530517476504,3.948903799057007,0.0,7.028155199950561,2187.3449806726153,0.303407612134814,15029.0,0.9057033741401017,1630.0,0.33258728311708735,14986.0,0.46344347854760976,1625.0,0.02722678658469047,15373.0,0.031747734042544745,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.000996096777150667,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,5,0.5170807922343181,1.40350562776921,0.000996096777150667,15373,1642,181,16,64145,64145,64145,0.0009939057285945933,0.0009939057285945933,3625,0.5952865481376648,0.282779723405838,0.2899382412433624,0.5332763195037842,1.3010042905807495,1.9310628175735474,0.11213952302932739,58480,58480,58480,561,561,561,41.542701721191406,55.58209228515625,53.96500015258789,71.5697250366211,0.8959028426531429,0.08107824623584747,0.2734234035015106,0.05399282348925047,85.35376739501953,107.98804473876953,96.87564849853516,121.18000030517578,0.7673846153846153,0.16354769468307495,0.5039554834365845,0.05500631612080794,61,1.5331077135977198,3.290250539779663,0.0,7.412471299991012,2073.937203644706,0.2841955526252335,15029.0,0.9005558762082293,1630.0,0.3085315018220115,14986.0,0.4710742237017705,1625.0,0.027121819699216912,15373.0,0.03173208597425857,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009939057285945933,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,6,0.4831820954220642,1.51082247183471,0.0009939057285945933,15373,1642,181,16,64145,64145,64145,0.0009912321891107003,0.0009912321891107003,3625,0.5958121418952942,0.28185516595840454,0.2919597029685974,0.5343876481056213,1.2997337579727173,1.9265921115875244,0.12274359166622162,58480,58480,58480,561,561,561,40.574039459228516,53.7219352722168,52.42348861694336,69.28764343261719,0.9049779794474844,0.07401285320520401,0.2533327639102936,0.053627811297580416,90.37227630615234,113.52701568603516,97.04496765136719,121.30174255371094,0.7686153846153846,0.16741569340229034,0.517088770866394,0.06398914887813421,61,1.4219713758249752,4.4660468101501465,0.0,7.237653699994553,2124.030885867276,0.2643677860179167,15029.0,0.9956841182489337,1630.0,0.2874815008721984,14986.0,0.48317950512812685,1625.0,0.027226186532580278,15373.0,0.03171712915831666,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009912321891107003,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,7,0.45914134602846635,1.6139325456700575,0.0009912321891107003,15373,1642,181,16,64145,64145,64145,0.0009880787971596784,0.0009880787971596784,3625,0.5963518023490906,0.28095197677612305,0.29310888051986694,0.5346967577934265,1.2976633310317993,1.9220294952392578,0.13192032277584076,58480,58480,58480,561,561,561,40.04125213623047,53.26164627075195,51.91753387451172,68.48165893554688,0.9119177899372748,0.06771513819694519,0.23104333877563477,0.038509550973590045,95.04170227050781,117.82250213623047,96.95103454589844,121.65123748779297,0.7692307692307693,0.1722816675901413,0.5457844138145447,0.08793348616820115,61,1.3635677587790567,3.471506118774414,0.0,7.329962499963585,2097.2822166656883,0.24891401989642903,15029.0,1.071703388391097,1630.0,0.26895622791041046,14986.0,0.5103270290631514,1625.0,0.027082212392771702,15373.0,0.031711560157870695,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009880787971596784,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,8,0.43148004362751124,1.6853655843874134,0.0009880787971596784,15373,1642,181,16,64145,64145,64145,0.0009844486647586689,0.0009844486647586689,3625,0.5969008207321167,0.2801342308521271,0.29689082503318787,0.5351818203926086,1.2952758073806763,1.9160048961639404,0.14038912951946259,58480,58480,58480,561,561,561,38.850589752197266,51.56318664550781,50.54159164428711,66.64085388183594,0.919391432003203,0.06233908236026764,0.21557024121284485,0.04024921155830625,97.1645736694336,120.53488159179688,97.71038055419922,122.39674377441406,0.7593846153846154,0.17750728130340576,0.5687013864517212,0.09955961297567074,61,1.432562716671678,3.1745498180389404,0.0,6.607723199995235,2326.5199728722123,0.24083595161678645,15029.0,1.1216943399306456,1630.0,0.2587235503591747,14986.0,0.5317320358753205,1625.0,0.027143014278554856,15373.0,0.03171144909566851,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009844486647586689,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,9,0.4048845420730205,1.5705933418401703,0.0009844486647586689,15373,1642,181,16,64145,64145,64145,0.0009803453744100799,0.0009803453744100799,3625,0.5974900722503662,0.27933090925216675,0.29739099740982056,0.5356701612472534,1.2942038774490356,1.9111522436141968,0.14833588898181915,58480,58480,58480,561,561,561,37.96413040161133,50.41740798950195,49.90092086791992,65.70269775390625,0.9271987188042172,0.056535881012678146,0.19765214622020721,0.04004210790971747,90.6416244506836,113.50862884521484,99.00624084472656,123.90900421142578,0.7538461538461538,0.1799871176481247,0.5823676586151123,0.10722660680688345,61,1.3746158138650362,3.3207666873931885,0.0,6.48879879998276,2369.1596047084777,0.23331914784324662,15029.0,0.9943466663360596,1630.0,0.24480235472174347,14986.0,0.5445050084774311,1625.0,0.0270846080713971,15373.0,0.03171479282503659,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009803453744100799,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,10,0.39127322090228084,1.7090707043056512,0.0009803453744100799,15373,1642,181,16,64145,64145,64145,0.0009757729755660917,0.0009757729755660917,3625,0.5980381369590759,0.27854448556900024,0.29759058356285095,0.5354088544845581,1.292042851448059,1.9066381454467773,0.15575146675109863,58480,58480,58480,561,561,561,37.45022964477539,49.62034225463867,48.59085464477539,64.01742553710938,0.9354063792873348,0.05286381393671036,0.1887904554605484,0.051287995218081195,96.67736053466797,120.33390808105469,99.7889633178711,124.63259887695312,0.7495384615384615,0.18504641950130463,0.5993341207504272,0.11220776562507336,61,1.4627623284449343,5.714113235473633,0.01639344262295082,6.508187300001737,2362.1016561702054,0.2302539140814927,15029.0,1.1169546133170098,1630.0,0.23125275871463505,14986.0,0.5603201686785771,1625.0,0.027214675621342034,15373.0,0.031706169433664895,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009757729755660917,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
development,official-total-core,full-match,11,0.3764170656081393,1.7532548795518863,0.0009757729755660917,15373,1642,181,16,64145,64145,64145,0.0009707359806323323,0.0009707359806323323,3625,0.5985468626022339,0.2777978777885437,0.2994423508644104,0.5363110303878784,1.2906227111816406,1.900640606880188,0.16258952021598816,58480,58480,58480,561,561,561,37.62841796875,49.78091049194336,48.2520637512207,63.43628692626953,0.9412117976778327,0.04766242951154709,0.17137537896633148,0.045479117115544636,98.23978424072266,121.84076690673828,99.86846160888672,125.16423034667969,0.7532307692307693,0.1871350258588791,0.6172954440116882,0.11222677216850793,61,1.7287215326653151,10.305472373962402,0.01639344262295082,6.70921439997619,2291.3263883852865,0.22123324558841817,15029.0,1.1446292836973273,1630.0,0.215395766838512,14986.0,0.5769459773210379,1625.0,0.027200184878915915,15373.0,0.031705724885380954,1642.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009707359806323323,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
