supervision_mode,architecture,seed,epoch,scope,probability_variant,metric,value,count,direction
baseline,direct-total-pridge,control,0.0,division:2026cur,transferred_score_red_win_probability,alliance_score_rmse,117.27481779566672,278,lower
baseline,direct-total-pridge,control,0.0,division:2026cur,transferred_score_red_win_probability,score_differential_mae,107.35696277211919,139,lower
baseline,direct-total-pridge,control,0.0,division:2026cur,transferred_score_red_win_probability,score_differential_rmse,135.18679145828278,139,lower
baseline,direct-total-pridge,control,0.0,division:2026cur,transferred_score_red_win_probability,mean_bias,-51.5861418801649,278,lower
baseline,direct-total-pridge,control,0.0,division:2026cur,transferred_score_red_win_probability,relative_bias,-0.11890149771735684,278,lower
baseline,direct-total-pridge,control,0.0,division:2026cur,transferred_score_red_win_probability,winner_accuracy,0.7410071942446043,139,higher
baseline,direct-total-pridge,control,0.0,division:2026cur,transferred_score_red_win_probability,winner_brier,0.17442211805820873,139,lower
baseline,direct-total-pridge,control,0.0,division:2026cur,transferred_score_red_win_probability,winner_log_loss,0.5197082468414818,139,lower
baseline,direct-total-pridge,control,0.0,division:2026cur,transferred_score_red_win_probability,winner_ece,0.08479178515477066,139,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,alliance_score_mae,84.99464217901436,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,alliance_score_rmse,108.61825935394327,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,score_differential_mae,109.39466513521066,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,score_differential_rmse,140.83251608828766,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,mean_bias,-36.511947434852786,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,relative_bias,-0.08955748621825586,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,winner_accuracy,0.75,140,higher
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,winner_brier,0.16370952765104657,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,winner_log_loss,0.47793468355430074,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,raw_pred_red_win_probability,winner_ece,0.07413827492973786,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,alliance_score_mae,84.99464217901436,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,alliance_score_rmse,108.61825935394327,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,score_differential_mae,109.39466513521066,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,score_differential_rmse,140.83251608828766,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,mean_bias,-36.511947434852786,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,relative_bias,-0.08955748621825586,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,winner_accuracy,0.75,140,higher
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,winner_brier,0.16370952765104657,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,winner_log_loss,0.47793468355430074,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_platt_red_win_probability,winner_ece,0.07413827492973786,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,alliance_score_mae,84.99464217901436,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,alliance_score_rmse,108.61825935394327,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,score_differential_mae,109.39466513521066,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,score_differential_rmse,140.83251608828766,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,mean_bias,-36.511947434852786,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,relative_bias,-0.08955748621825586,280,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,winner_accuracy,0.75,140,higher
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,winner_brier,0.16370952765104657,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,winner_log_loss,0.47793468355430074,140,lower
baseline,direct-total-pridge,control,0.0,division:2026dal,transferred_score_red_win_probability,winner_ece,0.07413827492973786,140,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,alliance_score_mae,121.94356531042114,280,lower
