phase,supervision_mode,architecture,epoch,nominal_parameter_count,trainable_parameter_count,gradient_receiving_parameter_count,active_team_rows,module_Z_base_nominal_parameter_count,module_Z_base_trainable_parameter_count,module_Z_base_gradient_receiving_parameter_count,module_prediction_heads_nominal_parameter_count,module_prediction_heads_trainable_parameter_count,module_prediction_heads_gradient_receiving_parameter_count,module_sab_nominal_parameter_count,module_sab_trainable_parameter_count,module_sab_gradient_receiving_parameter_count,module_pma_nominal_parameter_count,module_pma_trainable_parameter_count,module_pma_gradient_receiving_parameter_count,module_cross_nominal_parameter_count,module_cross_trainable_parameter_count,module_cross_gradient_receiving_parameter_count
refit,phase-core,teammate-set,90,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,91,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,92,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,93,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,94,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,95,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,96,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,97,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,98,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,99,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,teammate-set,100,62658,62658,62658,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,phase-core,full-match,1,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,2,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,3,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,4,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,5,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,6,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,7,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,8,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,9,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,10,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,11,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,12,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,13,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,14,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,15,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,16,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,17,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,18,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,19,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,20,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,21,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,22,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,23,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,24,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,25,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,26,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,27,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,28,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,29,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,30,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,31,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,32,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,33,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,34,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,35,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,36,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,37,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,38,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,39,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,40,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,41,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,42,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,43,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,44,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,45,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,46,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,47,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,48,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,49,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,50,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,51,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,52,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,53,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,54,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,55,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,56,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,57,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,58,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,59,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,60,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,61,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,62,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,63,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,64,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,65,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,66,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,67,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,68,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,69,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,70,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,71,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,72,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,73,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,74,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,75,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,76,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,77,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,78,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,79,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,80,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,81,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,82,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,83,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,84,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,85,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,86,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,87,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,88,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,89,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,90,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,91,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,92,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,93,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,94,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,95,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,96,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,97,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,98,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,99,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,phase-core,full-match,100,64354,64354,64354,3654,58672,58672,58672,578,578,578,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,additive,1,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,2,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,3,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,4,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,5,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,6,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,7,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,8,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,9,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,10,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,11,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,12,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,13,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,14,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,15,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,16,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,17,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,18,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,19,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,20,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,21,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,22,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,23,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,24,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,25,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,26,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,27,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,28,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,29,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,30,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,31,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,32,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,33,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,34,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,35,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,36,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,37,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,38,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,39,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,40,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,41,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,42,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,43,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,44,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,45,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,46,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,47,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,48,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,49,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,50,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,51,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,52,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,53,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,54,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,55,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,56,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,57,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,58,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,59,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,60,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,61,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,62,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,63,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,64,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,65,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,66,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,67,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,68,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,69,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,70,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,71,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,72,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,73,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,74,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,75,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,76,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,77,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,78,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,79,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,80,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,81,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,82,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,83,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,84,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
